document_id,external_id,name,file_path
9469,2-s2.0-105042593675,Seismic performance evaluation of reinforced concrete building frame with vertical and plan irregularity,
7369556,2-s2.0-10344226187,A lipid boundary separates APP and secretases and limits amyloid β-peptide generation,
9115484,2-s2.0-84896077735,Addition of lime and fly ash to improve highway subgrade soils,
325004831,2-s2.0-85204180882,Synergizing lean management and circular economy: Pathways to sustainable manufacturing,
67937,2-s2.0-105004396419,Sex-specific alterations in creatine metabolism in cellular compartments of peripheral blood leukocytes in type 1 diabetes,
6164783,2-s2.0-0013334722,Atomic oxygen modeling in the upper thermosphere,
4094511684,2-s2.0-0026416949,Study of frictional sliding and defect density in the wear of bearing steel,
759202,2-s2.0-0026917332,Reflux condensation phenomena in single vertical tubes,
3141663520,2-s2.0-85020478527,Environmental emission analysis of a waste printed circuit board-derived adsorbent production process,
4471519262,2-s2.0-0035071492,"Compared with nibbling, neither gorging nor a morning fast affect short-term energy balance in obese patients in a chamber calorimeter",
1303948501,2-s2.0-36248949629,We (have to) try harder: Gender and required work effort in Britain and the United States,
2963433,2-s2.0-85069448126,Reaction induced diffusio-phoresis of ordinary catalytic particles,
93912,2-s2.0-105023474297,Encouraging and Measuring Secure Firearm Storage: A Scalable Hospital-Driven Program,
2639571340,2-s2.0-85218864986,Discussion on key point of manufacturing and quality management of blood product,
75381904,2-s2.0-79960046257,Latin America: Market mechanisms and supply adequacy in power sector reforms,
779283501,2-s2.0-0029235995,Effect of temperature change on active control of nonlinear piezothermoelectric plates,
745225892,2-s2.0-14544269390,Impaired reflex control of intestinal gas transit in patients with abdominal bloating,
4979008305,2-s2.0-84864686724,Ethylene production by ODHE in catalytically modified Ba 0.5Sr0.5Co0.8Fe0.2O 3-γ membrane reactors,
18334,2-s2.0-0015112665,Environmental control in the asbestos industry of Quebec,
4947591922,2-s2.0-0019599913,IN-SITU EXPERIMENTAL OBSERVATION AND PREDICTIVE MODEL OF FREE RADICAL FORMATION UNDER LIQUEFACTION REGIME CONDITIONS.,
4685,2-s2.0-84875884353,Shadowing masks for thickness uniformity in a plane planetary system,
606625,2-s2.0-79953067133,Sour top of the line corrosion in the presence of acetic acid,
66041314,2-s2.0-85064899382,Impact assessment of road infrastructure: A holistic approach,
1885536,2-s2.0-105038811289,Metal-organic framework-confined Co3O4 for humidity-immune ozone decomposition,
91518,2-s2.0-85127009817,Effects of heat stress on follicular development and atresia in Nile tilapia (Oreochromis niloticus) during one reproductive cycle and its potential regulation by autophagy and apoptosis,
443416,2-s2.0-84901926983,Reducing greenhouse gas emissions while producing timber from even-aged sessile oak stands within 100 years - A realistic goal?,
31314,2-s2.0-0028603191,Decentralized control of active vehicle suspensions with preview,
5302,2-s2.0-105013841934,Synergistic spray pelletizing-microwave pyrolysis for morphology-controlled ruthenium powder synthesis: Kinetics and precursor engineering,
9528,2-s2.0-85063440373,Requirements for power stations islanding automation,
73144395,2-s2.0-0342921341,SHOOT dewar support strap design and performance,
3942,2-s2.0-105024103504,High-temperature corrosion behavior of structural materials in supercritical carbon dioxide,
867461,2-s2.0-85107348128,A Review on Communication Aspects of Demand Response Management for Future 5G IoT- Based Smart Grids,
9851073,2-s2.0-105010106860,AIPD: A Novel API Interception-Based Patch Deployment Method to Boost Software Security,
3539227781,2-s2.0-38749129203,Thermal performance study of VPS-W coatings on CuCrZr under high heat flux,
197844,2-s2.0-105008789104,Experiment on soluble properties of different types of salt rocks,
86557,2-s2.0-85094859946,Renewable energy and automatic load frequency control based electric propulsion system,
72966106,2-s2.0-84946781777,Waveguide Mode Formation as a Potential Cause of Switch Failure in High-Power Wide-Bandgap Photoconductive Switches,
83195,2-s2.0-85099148738,A two-layer stochastic model predictive control approach in microgrids for coordination of wind and energy storage system,
3851138427,2-s2.0-105027296105,Dipole-Type Integrated Compensation Coil Design for Double-Sided LCC Topology in EV Wireless Power Transfer Systems,
4217,2-s2.0-33644843823,Hippocampal CA1 synaptic plasticity as a gamma transfer function,
31870,2-s2.0-84990639760,High performance computing on a cluster of workstations,
286992,2-s2.0-33744533969,Mathematical modeling as a decision tool in the control of urban heat supply,
471886494,2-s2.0-0021606707,Solar Mesosphere Explorer near-infrared spectrometer: measurements of 1.27 micrometer radiances and the inference of mesospheric ozone.,
9102,2-s2.0-85209807605,An Invariant Extended Kalman Filter for IMU-UWB Sensor Fusion,
396807786,2-s2.0-85120536415,The Smart Security Alarm System for Vehicles,
1649839002,2-s2.0-84889038899,Fuzzy control of hydraulically interconnected suspension with configuration switching,
960630,2-s2.0-85067792684,Complex radioecological monitoring in the vicinity of radiation hazardous facilities as an integral part of the unified system of state environmental monitoring,
306372060,2-s2.0-30344486977,Flight control system design for propulsion-controlled aircraft,
892266057,2-s2.0-0000128658,The effects of temperature upon the toxicity of chemicals to aquatic organisms,
7598883,2-s2.0-85130160532,Right ventricular myocardial energetic model for evaluating right heart function in pulmonary arterial hypertension,
817344,2-s2.0-105004198549,Two-dimensional spectroscopic analysis of sulphur group and pyrite transformations in coal coking,
2023956,2-s2.0-85063234412,Proposal and Implementation of Two-Stage Assisted Compression Ignition,
410206303,2-s2.0-85219100905,Experiences and perspectives of UK speech and language therapists on telehealth assessment with people living with post-stroke aphasia,
4926170606,2-s2.0-85011004218,LeanWOOD - Advancing performance of design teams in timber construction,
4318025419,2-s2.0-105025548273,Smart chitosan/κ-carrageenan biopolymer film enriched with grape peel anthocyanin/rutin nanoparticles for real-time beef and chicken meat freshness monitoring,
20865348,2-s2.0-105017149199,Biological Purification of Heterogenous Car Wash Effluents: Selection of Tolerant Bacteria and Development of Microbial Consortia for Pollutant Biodegradation,
2842136,2-s2.0-85067131484,Autonomous wind power system for remote sheep farms,
47159,2-s2.0-0024863963,Message communications in a distributed real-time system with a polled bus,
789729,2-s2.0-84982872244,Simulation of high-temperature steam-only gasification of woody biomass with dry-sorption CO2 capture,
71835382,2-s2.0-85147506081,Assessing psychological and environmental factors influencing the long-term orientation of TMTs,
7696640,2-s2.0-85211354972,The LimPa mission: a small mission proposal to characterize the enigmatic lunar dust exosphere,
4828612,2-s2.0-85173331134,Bioremediation of E-waste Through Microbial Exopolysaccharides: A Perspective,
9598,2-s2.0-105018967182,Space production and shrinkage of S village at the northern foot of the Qinling Mountains in Xi'an driven by multiple capitals: Based on Bourdieu's theory,
4693769369,2-s2.0-85032666545,Evaluation of combination of low dose Atorvastatin plus ezetimibe and aspirin in the treatment of atherosclerotic vascular disease,
53603328,2-s2.0-85115870229,A Discrete element methods-based model for particulate deposition and rebound in gas turbines,
596078137,2-s2.0-0022783911,Preparation of metal distributions within catalyst supports. II. Effect of ionic strength on catalytic metal profiles,
9682,2-s2.0-84942038370,An Investigation of Flight Deck Data Link in the Terminal Area,
772551,2-s2.0-84903520380,Levers and linkages: Mechanical trade-offs in a power-amplified system,
43052969,2-s2.0-84872855481,Formation and classification of amorphous carbon by molecular dynamics simulation,
742896958,2-s2.0-77951139230,Integration of UML with simulink into embedded software engineering,
76987399,2-s2.0-85138453592,Machine learning framework for determination of elastic modulus without contact model fitting,
2445,2-s2.0-85219139962,An injectable and adaptable system for the sustained release of hydrogen sulfide for targeted diabetic wound therapy by improving the microenvironment of inflammation regulation and angiogenesis,
2613528144,2-s2.0-84904509848,The impact of rail grinding on noise levels and residents' noise responses - Part I: Study design and acoustical results,
6153757,2-s2.0-84868367268,A simple maximum power point tracking based control strategy applied to a variable speed squirrel cage induction generator,
3586434858,2-s2.0-59549103859,Insulin resistance in skeletal muscle and adipose tissue in polycystic ovary syndrome: Are the molecular mechanisms distinct from type 2 diabetes?,
555753,2-s2.0-85196947983,Role of jasmonate and jasmonate signaling components in plant adaptation to salt stress,
249815889,2-s2.0-85033791188,Emissions characteristics for heavy-duty diesel trucks under different loads based on vehicle-specific power,
6925619,2-s2.0-85124503936,Camera View from Crane Payload: Video Stabilization,
4631830,2-s2.0-0019006932,HIERARCHICAL AND DISTRIBUTED CONTROL SYSTEMS FOR STEEL MILL APPLICATIONS.,
8297,2-s2.0-105000850460,Traditional Chinese medicine dry powder inhalers: research status and development ideas and methods,
85069,2-s2.0-84981341358,An investigation on wireless sensors for asset management and health monitoring of civil structures,
3147919319,2-s2.0-67651208230,Adipose tissue fatty acids in breast cancer patients versus healthy control women from crete,
82560,2-s2.0-85051627759,Simplified model for control of severe slugging in S-Shaped risers,
761595,2-s2.0-85088731281,Multi-functional power electronics tailored for energy conversion plants,
34046,2-s2.0-85197443398,Quantification of methane and carbon dioxide surface emissions from a metropolitan landfill based on quasi-continuous eddy covariance measurement,
466091771,2-s2.0-85067106627,Optimal Control of Thermostatic Loads for Planning Aggregate Consumption: Characterization of Solution and Explicit Strategies,
66281906,2-s2.0-85180086830,Nano-Iron Oxide (Fe3O4) Mitigates the Effects of Microplastics on a Ryegrass Soil-Microbe-Plant System,
75766768,2-s2.0-85087708094,Impact of long-term storage of various redox-sensitive supported nanocomposites on their application in removal of dyes from wastewater: Mechanisms delineation through spectroscopic investigations,
783013,2-s2.0-85032681624,Investments in and macroeconomic costs of climate mitigation in the Working Group III contribution to the Fifth Assessment Report of the IPCC,
987218,2-s2.0-0023896036,Evaluation of hospital-based aeromedical transport programs using therapeutic intervention scoring,
63627,2-s2.0-48449087319,Endovascular embolization of a hemorrhagic jugular bulb diverticulum,
7120034,2-s2.0-85099819727,Can we have our cake and eat it? A review of the debate on green recovery from the COVID-19 crisis,
1193172658,2-s2.0-85208433000,Performance analysis of fifteen level reduced device count asymmetrical multilevel inverter,
958708999,2-s2.0-85144387930,Enhancement of H2S sensing performance of rGO decorated CuO thin films: experimental and DFT studies,
608516416,2-s2.0-85116045391,Sequestration of soil carbon by burying it deeper within the profile: A theoretical exploration of three possible mechanisms,
563592346,2-s2.0-85133502240,Numerical and Experimental Evaluation of Multi-ion Kinetics Associated with Macro-cell Corrosion by Pseudo-concrete,
4235,2-s2.0-85215756101,Nanoporous Carbon Coatings Direct Li Electrodeposition Morphology and Performance in Li Metal Anode Batteries,
450194543,2-s2.0-16244400518,Graduated driver licensing and teen traffic fatalities,
76151284,2-s2.0-85118099425,Dendrochronology in European Russia in the Early 21st Century: State of the Art,
200604724,2-s2.0-84943267839,State variation in increased adhd prevalence: Links to NCLB school accountability and state medication laws,
1518,2-s2.0-85011573672,Architecture Level Safety Analyses for Safety-Critical Systems,
25225,2-s2.0-105036588578,Telegrapher Equation-Based FDTD Modeling of Multiport Nonreciprocal Resonator-Based RF Circuits,
96360181,2-s2.0-85040770223,Proximity Effect through Chiral Molecules in Nb–Graphene-Based Devices,
2042,2-s2.0-85100032593,Discovery of a small protein factor involved in the coordinated degradation of phycobilisomes in cyanobacteria,
76751,2-s2.0-105020259667,Modulating sleep at high altitude: Experimental effects of multi-gradient oxygen interventions on the Qinghai-Tibet plateau,
4044019342,2-s2.0-84856866574,A variable-structure gradient RBF network with its application to predictive ship motion control,
515410,2-s2.0-85124546678,A New Method for Measuring Calibration Factors of Microwave Power Transfer Standard,
3988,2-s2.0-0031541986,On the hasse-witt invariants of modular curves,
9506,2-s2.0-0028784164,Mutants in a yeast Ran binding protein are defective in nuclear transport,
5324598,2-s2.0-105024532131,Bayesian Prony Modal Identification and Hierarchical Control Strategy for Low-Frequency Oscillation of Ship Microgrid,
68160969,2-s2.0-84856653513,Poseidon gas handling technology: A case study of three esp wells in the Congo,
553584,2-s2.0-85204187818,Variation and influencing factors of PM2.5 concentration during the heating period in Shenyang,
3258974932,2-s2.0-105014099669,Switchable nonlinear optical isolator in MXene,
5924,2-s2.0-17144408849,Vendor-managed inventory and bullwhip reduction in a two-level supply chain,
5264,2-s2.0-85139796515,Engineered living materials for construction,
5911,2-s2.0-0029143721,Borderline hypertensive autosomal dominant polycystic kidney disease patients have enhanced production of renal dopamine. Normalization of renal haemodynamics by DOPA infusion,
5488279,2-s2.0-0032671792,Theoretical and experimental analysis of the scarf joint bonded structure: Influence of the adhesive thickness on the micro-mechanical behavior,
342404,2-s2.0-14944346607,Effect of internal heat exchanger on performance of R134a systems,
364766,2-s2.0-85152967494,Synthesized evaluation of various injection regimens on hydrogen propelled homogeneous charge compression ignition and dual fuel modes for an automotive application,
35449,2-s2.0-0026713864,The comparative effects of abrupt vs. stepwise discontinuation of TPN in rats,
589793,2-s2.0-0033597559,Susceptibility of a number of bivalve species to the protozoan parasite Bonamia ostreae and their ability to act as vectors for this parasite,
4102643001,2-s2.0-85138880569,Additive Manufacturing of Aluminium-Based Alloys and Composites,
6584,2-s2.0-105012588147,"Autonomy, interrupted: constitutional weakening of indigenous activism from civil war to civil society",
4802,2-s2.0-85052822692,Executive compensation and firm risk: an examination across industries,
5231496149,2-s2.0-61449238147,Aberrant regulation and modification of heat shock factor 1 in senescent human diploid fibroblasts,
3203149649,2-s2.0-33750544984,An experimental investigation on the behaviour of self-piercing riveted connections in aluminium alloy AA6060,
82729428,2-s2.0-105015578358,Heritage Identification and Preservation Framework for Industrial Settlements from a HUL Perspective: A Case Study of Tongguan Ancient Town,
55989406,2-s2.0-85153655589,Theory of Plasmonic Excitations,
58237,2-s2.0-105005775232,The increasing role of drought as an inciting factor of bark beetle outbreaks can cause large-scale transformation of Central European forests,
3141214204,2-s2.0-84864244373,Investigation of the stability of the collapsible loess soil under the infrastructure of roads,
8460694,2-s2.0-85186382162,Research progress on the interface and grain control in carbon nanotube reinforced aluminum matrix composites,
118902,2-s2.0-105011653923,Development and compressive performance study of 3D printing auxetic structure–Spacer fabric composites,
3815447,2-s2.0-38449105107,Calcium signalling and mitochondrial motility,
1183104591,2-s2.0-85141933943,Navajo Nation Stores Show Resilience During COVID-19 Pandemic,
782261,2-s2.0-85058478427,IOT Based Environment change Monitoring Controlling in Greenhouse using WSN,
4364482,2-s2.0-105042752926,Analysis Quality Control of Cement Paper Bag Production at PT Xyz,
3144535,2-s2.0-0026507818,Manifestations of pediatric AIDS: Proposed mechanisms of transmission,
60828684,2-s2.0-0031429560,Anaerobic biotechnology for the treatment of wastewaters: A review,
56806,2-s2.0-85076696445,Coordinated transient reactive power control strategy for transmission system connected by VSC-HVDC and LCC-HVDC under commutation failure,
9650373,2-s2.0-85124703544,A PV-coupled Battery Energy Storage System Incorporated with PSO-ANFIS based MPPT Controller for Standalone Mode,
3272703104,2-s2.0-105038892269,Fractional Integral Terminal Sliding Mode Control Using Wavelet Neural Networks for Unmanned Surface Vessels Under Environmental Uncertainties,
19960,2-s2.0-0024189495,"The Brazilian wheat policy: its costs, benefits, and effect on food consumption",
186307,2-s2.0-84954392779,Issues in the implementation and evolution of the commercial recreational cannabis market in Colorado,
7490482,2-s2.0-84957310036,The Signal Transducer and Activator of Transcription 1 (STAT1) inhibits mitochondrial biogenesis in liver and fatty acid oxidation in adipocytes,
225611,2-s2.0-85132742292,Research on investment value system of power grid emerging business based on index screening and G1-entropy weight method,
25748,2-s2.0-85148328264,Asymptotic solutions to nonlinear Hawkes processes: A systematic classification of the steady-state solutions,
86155201,2-s2.0-84907707974,Novel power electronics three-dimensional heat exchanger,
772771,2-s2.0-85163394934,Analysis of Inflectional Behaviour in Indian Languages Using Features Extraction Techniques,
5367174,2-s2.0-84985755312,Characteristics of treeline plant communities in Alaska,
3694,2-s2.0-105010944945,Digital transformation of construction enterprises and carbon emission reduction: evidence from listed companies,
6032300,2-s2.0-85100687784,"A fair trade? Expert perceptions of equity, innovation, and public awareness in China’s future Emissions Trading Scheme",
4632600255,2-s2.0-33846934003,Improving prediction of residue solvent accessibility with SVR and multiple sequence alignment profile,
824560428,2-s2.0-85119072695,Can Geographical Indications promote sustainable shellfish farming? The example of Bay of Mont-Saint-Michel mussels,
7650,2-s2.0-84879966391,Radio emission from air showers. Comparison of theoretical approaches,
152480425,2-s2.0-85121286898,Compressive resistance of concrete produced with recycled concrete aggregate and sugarcane vinasse waste-water,
5683779,2-s2.0-34250799644,An original epoxy-stamp on glass-disc specimen exhibiting stable debonding for identifying adhesive properties between glass and epoxy,
1910972522,2-s2.0-85060201483,Durability studies of steel fibre reinforced concrete,
40926121,2-s2.0-85162245209,Chagas disease vector control strategies: where we are and where we should go from here,
4859,2-s2.0-84958965651,"Partitioning of trace elements, As, Ba, Cd, Cr, Cu, Mn and Pb, in a 2.5 MWth pilot-scale circulating fluidised bed combustor burning an anthracite and a bituminous coal",
8520,2-s2.0-0022833661,Anomalous heat flow and geoid across the Cape Verde Rise: evidence for dynamic support from a thermal plume in the mantle,
8618188,2-s2.0-0020002369,Sulfate aerosol production in coal-fired power plant plumes,
96308,2-s2.0-0032300132,A simulation and comparative study of the CONWIP. Kanban and MRP production control systems in a cold rolling plant,
3131392,2-s2.0-0030217795,Decentralized control of the Tennessee Eastman Challenge Process,
255524881,2-s2.0-0027818161,Numerical and chemical classification of Streptosporangium and some related actinomycetes,
3650897121,2-s2.0-84856947095,Grain charging in protoplanetary discs,
1495362,2-s2.0-84947613755,Auto-ignition of biomass synthesis gas in shock tube at elevated temperature and pressure,
911070277,2-s2.0-84878790643,In-line sputter system prepared L10 ordered fept granular film for HAMR application,
9676,2-s2.0-85030656333,Iron and iron oxide nanoparticles are highly toxic to Culex quinquefasciatus with little non-target effects on larvivorous fishes,
627935,2-s2.0-84958259202,An Extended Kalman Filter as an observer in a sliding mode controller for a metal-polymer composite actuator,
643924870,2-s2.0-105030426254,Synthesis Methods for Polymer Nanocomposite,
332123,2-s2.0-84882981926,"Application of premature centromere separation, satellite association, and premature chromosome condensation in the risk assessment of workers exposed to carcinogens",
615872086,2-s2.0-85202350834,Modeling oxygen transport in Cr doped UO2 fuel with the TAF-ID during power transients,
9289470,2-s2.0-85030832735,Response and fatigue assessment of high speed aluminium hulls using short-term wireless hull monitoring,
4842,2-s2.0-85186862649,Equity assessment of global mitigation pathways in the IPCC Sixth Assessment Report,
1701137,2-s2.0-85058467502,Changes in microbial (Bacteria and archaea) plankton community structure after artificial dispersal in grazer-free microcosms,
42034508,2-s2.0-105040668278,Unlocking Investment for the Water-Energy-Food-Ecosystems Nexus: Key Drivers of Blended Finance for Sustainable Development,
4019,2-s2.0-0030214710,The development of a fuel cell stack electronic simulator for enhanced safety and reliability during test and training,
1929884491,2-s2.0-34548257376,First-principles calculation of vibrational frequencies for monoclinic tribismuth borate BiB3O6,
2271396247,2-s2.0-0023796963,The 1987 Borden Award lecture. Protein metabolism in premature human infants,
4783159,2-s2.0-0020226625,AUTOMATED CIRCUIT CARD ASSEMBLY - PROCESS AND FACILITY.,
811652,2-s2.0-85062530269,Support Vector Machine Based Hybrid Model for Prediction of Road Structures Construction Costs,
7965,2-s2.0-0024896735,Evaluation criteria for noise impacts associated with waste management and emission control,
53302157,2-s2.0-84944716102,"Climate, Inequality, and the Need for Reframing Climate Policy",
48789943,2-s2.0-84889678058,A computationally efficient fuzzy control s cheme for a class of MIMO systems,
736391243,2-s2.0-79960399444,A study on the closed-loop control system for urea-SCR in heavy-duty diesel engine,
560932838,2-s2.0-105000672313,Early-life programming of livestock metabolism by glucocorticoids,
6596717,2-s2.0-85035323349,Construction and demolition waste management on the building site: A literature review,
7243,2-s2.0-85047776795,Kinetics of Oligomerization of 1-Decene Catalyzed by Metallocene/MAO Catalyst,
906548108,2-s2.0-105041886987,AI-Assisted Electromagnetic Radiation Reconfigurable Antennas for Energy-Efficient and Green 6G Wireless Networks: A Comprehensive Review,
9672706,2-s2.0-85065796796,"Proof of principle study of a detailed whole-body image analysis technique, “Imiomics”, regarding adipose and lean tissue distribution",
1480525002,2-s2.0-84871655866,A functional sensor placement optimization method for power systems health monitoring,
2625,2-s2.0-85192768142,Dual-Loop Geometric Control of Stator Flux for Improved LVRT Response in DFIG-Based Wind Turbine Systems,
6642,2-s2.0-84906829648,Comparison of primary target volumes delineated on four-dimensional CT and 18 F-FDG PET/CT of non-small-cell lung cancer,
38033,2-s2.0-84867544428,Spatially-coupled random access on graphs,
9441,2-s2.0-84930240264,Histochemical evaluation of alkaloids in rhizome of Coptis chinensis using laser microdissection and liquid chromatography/mass spectrometry,
1143407919,2-s2.0-85217209432,"Increasing chemical coverage, accuracy, and reproducibility of the processing method for polar organic chemical integrative samplers",
34975,2-s2.0-85048730197,CFD simulation of hemispherical domes: structural flexibility and interference factors,
1842553044,2-s2.0-105002288277,"Artificial intelligence-driven modeling of biodiesel production from fats, oils, and grease (FOG) with process optimization via particle swarm optimization",
76032100,2-s2.0-85138899699,Self-supervised spatial-temporal prediction of multi-source sensor data for power systems,
3277832243,2-s2.0-105034611894,OPTIMIZATION OF BUS CONTROL STRUCTURE AND DESIGN OF INTELLIGENT DRIVING SYSTEM,
119400,2-s2.0-33745097976,Corrosion and compatibility of unprotected structural materials in eutectic lead alloy,
8050,2-s2.0-105033055500,"ECONOMIC GROWTH, FOREIGN DIRECT INVESTMENT, RENEWABLE ENERGY, AND INFLATION: A MULTI-FACTOR ANALYSIS OF TOURISM DEVELOPMENT IN VIETNAM",
3076154245,2-s2.0-83155160991,Identifying compromised users in shared computing infrastructures: A data-driven Bayesian network approach,
685212739,2-s2.0-0019482207,PHENOMENOLOGICAL CONSTITUTIVE LAWS IN FINITE PLASTICITY.,
20463550,2-s2.0-79751538668,Control of vibration on a hinged-hinged beam under a non-ideal excitation using RLC circuit with variable capacitance,
60157,2-s2.0-0031813921,"Cloning, renal distribution, and regulation of the rat Na+-HCO3/- cotransporter",
7899,2-s2.0-85032302220,Numerical Investigation on Stress based Forming Limit Diagram for Ti-6Al-4V Alloy,
70077984,2-s2.0-84947556472,Paroxetine ameliorates changes in hippocampal energy metabolism in chronic mild stress-exposed rats,
563398,2-s2.0-85110611767,Overview of grounding schemes for solid-state transformers in distribution networks,
65085149,2-s2.0-33745599140,Effect of maintenance therapy with varenicline on smoking cessation: A randomized controlled trial,
890200,2-s2.0-58149200996,Prediction for gas emission quantity of the working face based on LS-SVM,
538686919,2-s2.0-85215108656,Enhancing fine-tuning efficiency and design optimization of an eight-channel 3T transmit array via equivalent circuit modeling and Eigenmode analysis,
91077845,2-s2.0-85072420216,"Oxygen content variation in ""zero"" grade air due to production, treatment and distribution",
13199259,2-s2.0-85211436576,A global meta-analysis of gillnet bycatch of toothed whales: Mitigation measures and research gaps,
24688,2-s2.0-3342916723,Probabilistic screening model of volatile contaminant transport in the unsaturated and saturated zones,
210025,2-s2.0-84868514624,Electric vehicle powertrain architecture and control global optimization,
2933574,2-s2.0-85133966513,An Asynchronous Cooperative Signal Control Framework in Urban Road Network,
83292286,2-s2.0-105021399320,Impact of methane emissions on greenhouse gas emissions in selected sub-Saharan African countries: a comprehensive analysis and policy framework for mitigation strategies,
973558727,2-s2.0-105032234960,Optimizing protein yield in black soldier fly larvae through liquid milk waste utilization: A response surface methodology approach,
1498698,2-s2.0-85070903707,Assessment Reliability of Data in the Identification Friend or Foe Systems,
4951930249,2-s2.0-60649111684,Parameter tuning method of control loop for unmanned aerial vehicles,
3775,2-s2.0-85172690401,‘Benevolent’ patent extensions could raise billions for R&D in poorer countries,
83552,2-s2.0-85115062229,Estimation of hydrogen consumption for proton-exchange membrane fuel cells systems,
225487846,2-s2.0-0031023934,Expression of the orphan receptor steroidogenic factor-1 mRNA in the rat medial basal hypothalamus,
4210412,2-s2.0-84930638504,The use of standards on the LADEE mission,
3111957589,2-s2.0-85128020185,The adult learner in higher education: A critical review of theories and applications,
740645863,2-s2.0-84876021852,Overnight Fasting Regulates Inhibitory Tone to Cholinergic Neurons of the Dorsomedial Nucleus of the Hypothalamus,
10097023,2-s2.0-105031410292,"Diet-Induced Browning of White Adipose Tissue: Molecular Targets, Mechanisms, and Therapeutic Potential",
6229,2-s2.0-85110599490,TOQO: A new Tillage Operations Quality Optimization model based on parallel and dynamic Decision Support System,
60663732,2-s2.0-3042626610,"The economic impact of the catfish, Ictalurus punctatus, industry on Chicot County, Arkansas",
514033619,2-s2.0-0023520180,General anaesthesia for carbon dioxide laser surgery within the airway: A review,
611559365,2-s2.0-4544324308,"Thyroid hormone-dependent seasonality in American tree sparrows (Spizella arborea): Effects of GC-1, a thyroid receptor β-selective agonist, and of iopanoic acid, a deiodinase inhibitor",
5117697560,2-s2.0-105036182731,Exploring the research on the molecular mechanisms of autoimmune liver diseases,
6378375,2-s2.0-105037665480,A multiphysics electrochemical–thermal–mechanical model for predicting the lifetime and degradation pathways of hierarchical Co3O4/graphene anodes in sustainable lithium-ion batteries,
317425,2-s2.0-85081918139,Influence of hepcidin on iron homeostasis during last trimester of gestation in Bos indicus (cattle),
407858,2-s2.0-85120656366,Blockchain-Enhanced Fair and Efficient Energy Trading in Industrial Internet of Things,
13891,2-s2.0-85092137858,"Application of machine learning tool to predict the porosity of clastic depositional system, Indus Basin, Pakistan",
6679229,2-s2.0-0026941869,Picosecond and Femtosecond Pulse Generation in a Regeneratively Mode-Locked Ti: Sapphire Laser,
1177848150,2-s2.0-85210531423,Developing peer-led recovery groups (PRIZE) for people with psychosis and their caregivers in a low resource South African setting,
269671,2-s2.0-77953320858,An experimental case for SIMO random access in multi-hop wireless networks,
1341411817,2-s2.0-85071667712,Evaluating the effectiveness of Australia's Small-scale Renewable Energy Scheme for rooftop solar,
98403776,2-s2.0-85151317027,China’s environmental “fee-to-tax” and foreign direct investment—An empirical study based on intensity difference-in-differences,
13077247,2-s2.0-34447106531,"Carbon sequestration and environmental effects of afforestation with Pinus radiata D. Don in the Western Cape, South Africa",
7560586,2-s2.0-105015495772,Cross-border risks of industrial decarbonization: Carbon tariffs exacerbate carbon inequity in international trade,
68830747,2-s2.0-85100414414,Low-carbon city pilot and carbon emission efficiency: Quasi-experimental evidence from China,
863033,2-s2.0-86000004464,Effect of the European Union Emission Trading System on promoting industrial electrification,
636446,2-s2.0-85112532654,Emerging Indoor Air Laws for Onsite Cannabis Consumption Businesses in the U.S.,
30706913,2-s2.0-84961839721,Vulnerability assessment for preliminary flood risk mapping and management in coastal areas,
49974208,2-s2.0-105041108513,"INSIGHTS INTO THE ENTIRE BUILDING LIFE CYCLE ASSESSMENT (LCA): EXISTING TRENDS, CHALLENGES AND PROSPECTIVE FRAMEWORK",
427690014,2-s2.0-43049181877,Is a voluntary approach an effective environmental policy instrument?. A case for environmental management systems,
205117,2-s2.0-85065090381,Governing local sourcing practices of overseas projects for the Belt and Road Initiative: A framework and evaluation,
2134292,2-s2.0-85123434750,Does environmental regulations promote the green transformation of high polluters?,
26302765,2-s2.0-85139021983,Indications and hemoglobin thresholds for red blood cell transfusion and iron replacement in adults with gastrointestinal bleeding: An algorithm proposed by gastroenterologists and patient blood management experts,
63389,2-s2.0-85190253943,Tariff flags and electricity consumption response in Brazil,
1420,2-s2.0-85200874993,Pathway dissection for inter-provincial transfer of pollutants and offsetting mechanisms across China,
4823643322,2-s2.0-85163322262,Activity and efficiency of the building sector in Morocco: A review of status and measures in Ifrane,
8402,2-s2.0-0032835291,Multi-market impacts of market-based recycling initiatives,
558644112,2-s2.0-105013153209,"Technology innovation, digital finance and renewable energy consumption: Evidence from China",
3922870240,2-s2.0-85087274512,Can resource policy reverse the resource curse? Evidence from China,
845520,2-s2.0-85051113859,Improving energy efficiency in a municipal building: Case study of Ekurhuleni Metropolitan Municipality buildings in South Africa,
886108909,2-s2.0-0035218677,Legislative and environmental issues on the use of ash from coal and municipal sewage sludge co-firing as construction material,
885704104,2-s2.0-85134601358,"Policy Intervention Effect Research on Pesticide Packaging Waste Recycling: Evidence From Jiangsu, China",
678032,2-s2.0-84938081302,Indoor air quality and occupant comfort in homes with deep versus conventional energy efficiency renovations,
96111,2-s2.0-85189977110,E-commerce development and carbon emission efficiency: Evidence from 240 cities in China,
2784,2-s2.0-84992603230,"Net zero-energy buildings in Germany: Design, model calibration and lessons learned from a case-study in Berlin",
645365463,2-s2.0-85018354856,A study on the tax efficiency and investment activity,
