document_id,external_id,name,file_path
598510,2-s2.0-85178049907,Comet assay and hormesis,
36491,2-s2.0-105018866111,Sustainable Manufacturing Practices in Global Context,
1897,2-s2.0-85046489866,Combined application of composite powders WC-Co and additives of nanoparticles as an effective method of improving the properties of hard metals,
1002680,2-s2.0-34250933839,The Unesco programme of co-ordinated experimental activities in education,
661553,2-s2.0-85185410080,Vertical distribution and driving mechanisms of soil microarthropods in a Stipa baicalensis meadow steppe under long-term nitrogen addition,
297457,2-s2.0-0029192765,Prediction of received signal power in CDMA cellular systems,
13801,2-s2.0-84994642638,Measurement and possible solutions of the non-uniform sound field in the automotive industry,
70187063,2-s2.0-85029126599,Unraveling the Complex Role of Iodide Additives in Li-O2 Batteries,
8729175,2-s2.0-47249116171,"PigZ, a TetR/AcrR family repressor, modulates secondary metabolism via the expression of a putative four-component resistance-nodulation-cell-division efflux pump, ZrpADBC, in Serratia sp. ATCC 39006",
45808,2-s2.0-105037076767,Metal-Based Slippery Surfaces with Micro-Channel Network Structures for Enhanced Anti-Icing and Antifouling Performance,
7699,2-s2.0-84864007969,Fish oil supplementation in early infancy modulates developing infant immune responses,
5008809992,2-s2.0-58349086555,Detailed analysis of parasitic loading effects on power performance of GaN-on-silicon HEMTs,
9134,2-s2.0-84989206861,Effects of caffeine ingestion on endurance performance in mentally fatigued individuals,
919521,2-s2.0-105029552436,Pressure-rise path and phase control during commissioning of supercritical CO2 pipelines,
77927,2-s2.0-84955608618,Levee composition mapping using electrical resistivity,
810636128,2-s2.0-85158053392,Optimizing the fuel economy of hydrostatic power-split system in continuously variable tractor transmission,
58684796,2-s2.0-8744288439,Sub-optimal longitudinal control of road vehicles with capacity and safety considerations,
289609244,2-s2.0-0036829025,Regulation of angiogenesis by glycogen synthase kinase-3β,
6200,2-s2.0-85100008292,Large-eddy simulation of foehn–cold pool interactions in the Inn Valley during PIANO IOP 2,
2662,2-s2.0-85090825225,You Have Control: aviation communication application for safety-critical times in surgery,
32390509,2-s2.0-0029213527,Weighted fuzzy production rule evaluation method,
4795327338,2-s2.0-85122655359,"A Manufacturer-Retailer Inventory Model with Remanufacturing, Stochastic Demand, and Green Investments",
203830,2-s2.0-85086341049,Dimensional analysis of a landscape evolution model with incision threshold,
1650,2-s2.0-85134836314,Distributed Ledger Technology to Enable Secure Management of IT Infrastructures Development and evaluation of a Proof-of-concept tool using Hyperledger Fabric,
2368077236,2-s2.0-84963595111,Thermal design and flight validation for high precision camera,
1529,2-s2.0-85043914758,Prediction of the effects of friction control on top-of-rail cracks,
9355591,2-s2.0-85201723530,MEANINGFUL G/T MEASUREMENTS – MADE AT NIGHT,
1792874465,2-s2.0-85071534225,Feasibility analysis of opto-electronic THz Earth-satellite links in the low- And mid-latitude regions,
2785173,2-s2.0-85136911361,The Longest Baseline Record of Vegetation Dynamics in Antarctica Reveals Acute Sensitivity to Water Availability,
1517557809,2-s2.0-105025199249,A synthesis on the spread of the tailing plumes resulting from the Fundão dam collapse along the Brazilian coast: Integrating evidence from multiple sources,
22549,2-s2.0-105023501300,Assessing the potential of new-typed infrastructure in decarbonizing the industrial sector: A spatial quantile Durbin model,
6269374,2-s2.0-105018776032,Reproduction of the Temperature Response to the Pinatubo Volcanic Impact in the INMCM6 Earth System Model,
458817188,2-s2.0-0016600146,Model Investigations of a Turbine Set Power Control System Subjected to Stochastic Input Signals - 2. Optimization of Parameters of a Turbine Set PI Type Power Controller.,
10834,2-s2.0-105037870984,Real-Time Person Re-Identification Using Image Generation-Based Data Augmentation,
1445,2-s2.0-84903934590,Analysis of damage development in cement paste due to ice nucleation at different temperatures,
8750,2-s2.0-84973637691,Digital-based interleaving control for GaN-based MHz CRM totem-pole PFC,
39030702,2-s2.0-77957033308,Fluctuations in polymer translocation,
549732,2-s2.0-85027877566,Intersection-based Distance and Traffic-Aware Routing (IDTAR) protocol for smart vehicular communication,
446376,2-s2.0-85181704478,TOWARDS SUSTAINABLE TRANSPORTATION: MODELING AND SIMULATION OF PV PANEL IMPLEMENTATION ON NATIONAL HIGHWAYS FOR CHARGING ELECTRIC VEHICLES WHICH LEADS TO MITIGATE CARBON EMISSION,
6436,2-s2.0-85152464869,A Hybrid Deep Learning Model Using CNN and K-Mean Clustering for Energy Efficient Modelling in Mobile EdgeIoT,
1187801,2-s2.0-0037713484,An alternative domain containing a leucine-rich sequence regulates nuclear cytoplasmic localization of protein 4.1R,
1799638,2-s2.0-105010890374,Sanguinarine Inhibits Gastric Cancer Progression by Targeting the NOS2/SOD1 Axis to Promote Ferroptosis,
4636101369,2-s2.0-84863100063,Life cycle assessment of a field-grown red maple tree to estimate its carbon footprint components,
493994064,2-s2.0-0037382886,Balance testing and Doppler monitoring during hyperbaric exposure,
832992,2-s2.0-85185278052,"Modeling SO2 dispersion from future eruptions in the Auckland Volcanic Field, New Zealand",
157590,2-s2.0-105012288777,Physical activity level among male and female middle to high school students and impact of perceived school climate: a longitudinal analysis,
13245,2-s2.0-0025465406,Characterization of the morphological and lattice orientational microstructure of As-Cast aluminum ingot,
6307617,2-s2.0-105024905567,"Tirzepatide reverses hypothalamic inflammation, cellular stress, and neuropeptide imbalance in metabolic–menopausal dysfunction",
8849057,2-s2.0-105034719925,EdgeCareRT: A Real-Time Federated Generative AI Framework for Clinical Decision Support in Mobile and Remote Healthcare Settings,
4577,2-s2.0-85139159681,Effects of large particles on the transport characteristics of slurries in horizontal pipes,
1263737267,2-s2.0-0036089847,Sexual behaviors of physically disabled adolescents in the United States,
63622,2-s2.0-105006435943,An Overview of VSC-HVDC Systems and Challenges to Harvest Wind Energy Potential Considering South Asian Region as a Case Study,
83986782,2-s2.0-85146537929,Human Persecution is An Important Threat to the Conservation of the Endangered Black-and-Chestnut Eagle in Northern Andes,
5935126,2-s2.0-84895318002,Generous allocation and a ban on banking - implications of a simulation game for EU emissions trading,
773822,2-s2.0-85197953454,Enhancing Automatic English Word Analysis and Prediction using Higher-Order N-Gram Models,
28918759,2-s2.0-85190507563,An Empirical Examination of the Coupling Coordination Development of Energy Environment and Socioeconomic: A Case Study of the Yangtze River Economic Belt in China,
3651834059,2-s2.0-0028534532,Fire and explosion safety in the North Sea,
674267,2-s2.0-0002448502,High transmission of paternal plastid DNA in alfalfa plants demonstrated by restriction fragment polymorphic analysis,
84781,2-s2.0-85176263547,Partnering for change (P4C) in Sweden- a study protocol of a collaborative school-based service delivery model to create inclusive learning environments,
10448,2-s2.0-85093658170,Process modifications to obtain a prehydrolysis kraft dissolving pulp with low limiting pulp viscosity,
4089064115,2-s2.0-85062993674,"Speech Coding, Speech Interfaces and IOT - Opportunities and Challenges",
95348235,2-s2.0-77749317505,Advances in no-touch isolation for the treatment of hepatocellular carcinoma,
913642,2-s2.0-0346402948,Modulation of Na+ transport across isolated rumen epithelium by short-chain fatty acids in hay- and concentrate-fed sheep,
11724,2-s2.0-84868616996,Evaluating total daylight window energy performance early in the design process and the visualization of the resultant luminous environment,
7974937,2-s2.0-85144049717,Prediction of Compressive Strength of Concrete with Rice Husk Ash (RHA) as Partial Replacement for Cement using Artificial Neural Network (ANN) Model,
4860593291,2-s2.0-0019228151,EVALUATION AND INTER-GOVERNMENTAL RELATIONS IN CZM.,
573321106,2-s2.0-105026156792,Measuring Attitudes Toward Plastics: A Cross-Cultural Adaptation and Patient Evaluation Study,
31799,2-s2.0-85063743790,Binary-fluid-solid interaction based on the Navier-Stokes-Korteweg equations,
3575142735,2-s2.0-85089469980,Fulfilling the IoT Vision: Arewe there Yet?,
883325931,2-s2.0-84899398874,Early blight: Effect of different parameters on the disease development,
592289,2-s2.0-85067795154,Battery-Aware operation range estimation for terrestrial and aerial electric vehicles,
5334707,2-s2.0-77957043904,Comparison of contact cooling while touching cold surfaces with an artificial and human fingers,
2528775989,2-s2.0-105031281159,Cloning and Functional Analysis of ZhGSTF Related to Anthocyanin Transport Zantedeschia hybrida,
675957,2-s2.0-105022620583,Spatial 3D-LLM : Exploring Spatial Awareness in 3D Vision-Language Models,
9255452,2-s2.0-84930812490,The effect of a whey protein supplement on bone mass in older Caucasian adults,
590533,2-s2.0-85159121751,Nursing care for children and adolescents with epidermolysis bullosa: a systematic review,
7861,2-s2.0-85129243719,Multimodal Neural and Behavioral Data Predict Response to Rehabilitation in Chronic Poststroke Aphasia,
103143076,2-s2.0-85207537321,Reinforcement learning when your life depends on it: A neuro-economic theory of learning,
92493457,2-s2.0-85077569009,Random Walk Particle Tracking Embedded Cellular Automata Model for Predicting Temporospatial Variations of Chlorine in Water Distribution Systems,
343161,2-s2.0-0018112910,COMPARISON OF AIR DRY WATER-BORNE SYSTEMS FOR VARIOUS APPLICATIONS. .,
673450791,2-s2.0-84892412814,Integrating structural health management with contingency control for wind turbines,
57910379,2-s2.0-85067356542,Formulation of design tasks of towed underwater vehicles creation for shallow water and automation of their motion control,
3776,2-s2.0-105009405254,Distributed Secondary Model-Free Predictive Control Scheme for Droop-Controlled Isolated Microgrids,
5085,2-s2.0-0031936329,Adrenergic control of post-exercise metabolism,
3129369975,2-s2.0-0000609245,Autecological investigations on marine diatoms. I. Experimental results in biogeographical studies,
1698800979,2-s2.0-84884588459,A clustering algorithm-based control chart for inhomogeneously distributed TFT-LCD processes,
67681,2-s2.0-85120346732,Sustainability assessment of the rare-earth-oxide production process and comparison of environmental performance improvements based on emergy analysis,
8732008,2-s2.0-105039653728,"Transport property, mechanical behavior, and failure process of carbon fiber-reinforced metakaolin-based rock-like materials under triaxial compression conditions",
64847941,2-s2.0-85046740543,Chemical Control over T-Cell Activation in Vivo Using Deprotection of trans-Cyclooctene-Modified Epitopes,
87703345,2-s2.0-84968040540,Influence of Gaseous Electric Discharge on Hydrocarbon Oils,
8589232,2-s2.0-85076345785,Transcriptome resilience predicts thermotolerance in Caenorhabditis elegans,
813172593,2-s2.0-85144195622,Study on gas control technology by sublevel filling gob-side entry retaining,
4188410201,2-s2.0-105037031563,Evaluation of Zr-based MOFs (UiO-66 and MOF-808) as Ru/NiO-CeO2 support for CO2 methanation,
51981233,2-s2.0-79952782662,Dynamics of crystallization and dissolution of calcium orthophosphates at the near-molecular level,
12019,2-s2.0-85137345944,LAP-BFT: Lightweight Asynchronous Provable Byzantine Fault-Tolerant Consensus Mechanism for UAV Network,
16017779,2-s2.0-105035990083,Reinforcement Learning-Based Motion Control for Successive Extremely Narrow Gate Traversal with a Quadrotor Tilt-Rotor,
29103644,2-s2.0-84919683110,Seed production temperature regulation of primary dormancy occurs through control of seed coat phenylpropanoid metabolism,
3526,2-s2.0-0030714118,An attempt to assess the relevance of textile fibres recovered from car seats,
7885630,2-s2.0-85128480703,Swine H1N1 Influenza Virus Variants with Enhanced Polymerase Activity and HA Stability Promote Airborne Transmission in Ferrets,
975729,2-s2.0-0028060902,Cell delay variation in a FIFO queue: a diffusion approach,
2132,2-s2.0-84861124119,Cardiorespiratory fitness and carotid artery intima media thickness in men with type 2 diabetes,
4400,2-s2.0-85071234032,A PID and PIDA controller design for an AVR system using frequency response matching,
34703296,2-s2.0-0024144329,Fully-automatic walking beam furnace,
780626829,2-s2.0-0028449892,Shielding design to obtain compact marine reactor,
27724,2-s2.0-85098072794,Local adaptive road control crossroads,
5077,2-s2.0-84893801706,Self-healing restoration of a distribution system using hybrid Fuzzy Control/Ant-Colony Optimization Algorithm,
89722728,2-s2.0-85073525348,Landing Gear Integration into Aircraft Structure in Early Design Stage,
506884961,2-s2.0-85136807022,Dynamic change of COVID-19 lung infection evaluated using co-registration of serial chest CT images,
23118321,2-s2.0-85076737794,Digitally-assisted hysteresis voltage prediction control for series-form switch-linear hybrid envelope-tracking power supply,
141078,2-s2.0-85215511165,Monitoring Temporal Dynamics of Issues in Crowdsourced User Reviews and their Impact on Mobile App Updates,
6077137,2-s2.0-84899116850,Active and reactive power control of grid connected permanent magnet synchronous generator in wind power conversion system,
35355734,2-s2.0-78149299493,"Design for an ""engineered sinkhole"" to improve, recharge and reduce evapotranspiration in an upstream flood control structure",
9494,2-s2.0-105031437609,"Adaptation of Maize Farmers to Climate Risk Under the Influence of Perceptions and Attitudes Towards Risk: A Case Study in Jilin Province, China",
9906,2-s2.0-84994593538,Metawaveguide for Asymmetric Interferometric Light-Light Switching,
7627596,2-s2.0-85020543769,Enhancement of PSMA-Directed CAR Adoptive Immunotherapy by PD-1/PD-L1 Blockade,
334756,2-s2.0-105022618853,AI-Driven Orchestration of 6G-Enabled Services Across the Computing Continuum,
1418465526,2-s2.0-67650694037,Semiparametric cointegrating rank selection,
12392,2-s2.0-0032708475,"Performance of birch seedlings replanted in heavily polluted industrial barrens of the Kola Peninsula, Northwest Russia",
324397,2-s2.0-84988857129,Landau-Level Mixing and Particle-Hole Symmetry Breaking for Spin Transitions in the Fractional Quantum Hall Effect,
34795,2-s2.0-44649202100,Modern strategy of nutrition management in type 2 diabetes,
4665,2-s2.0-0014841325,PREDICTION OF AXIAL STRESS IN TUBE DRAWING USING A FIXED PLUG,
6447843,2-s2.0-85175204059,Comparative study of voltage regulation in distribution grid based on power electronic devices connected on the LV side of the MV/LV transformer,
1796875,2-s2.0-85044776491,Commands and alarms analysis in the Transpetro's national control center to improve operational performance,
9069222,2-s2.0-85215125969,Exploring the spatial and temporal evolution of three-dimensional urban expansion: evidence from three urban agglomerations in China,
464992,2-s2.0-85158119042,Effectiveness of training programs based on mindfulness in reducing psychological distress and promoting well-being in medical students: a systematic review and meta-analysis,
49534894,2-s2.0-84879700525,Workload prediction-based algorithm for consolidation of Virtual Machine,
207534,2-s2.0-84866904598,"A non-linear model for estimating the cost of achieving emission reduction targets: The case of the U.S., China and India",
6849870,2-s2.0-105035551418,EVALUATION OF DIFFERENT SEED DORMANCY BREAKING METHODS INCLUDING ENZYMATIC ASSAYS FOR GERMINATION IMPROVEMENT IN OIL PALM (Elaeis guineensis Jacq.),
2413407,2-s2.0-0027882936,Comparison of seismic margin assessment and probabilistic risk assessment in seismic IPE,
610700308,2-s2.0-85167432359,Effect of Fuel Properties on Ignition and Combustion Limits in Gas Turbine Combustors,
412816472,2-s2.0-0022929692,Effects of the 1986 clean air regulations on power stations and incineration installations,
9672,2-s2.0-77956068158,Potential applications of natural origin polymer-based systems in soft tissue regeneration,
514761787,2-s2.0-85140403836,Spatial and Temporal Evolution of Surface Subsidence in Tianjin from 2015 to 2020 Based on SBAS-InSAR Technology,
3715472441,2-s2.0-85109099584,Virtual simulation benchmark for the evaluation of simultaneous localization and mapping and 3D reconstruction algorithm uncertainty,
9362,2-s2.0-85181577462,Changing Responses of PM2.5 and Ozone to Source Emissions in the Yangtze River Delta Using the Adjoint Model,
443110,2-s2.0-85193822679,Research on thermal stratification of surge line in the marine reactor based on fluid-solid thermal coupling model,
100288,2-s2.0-85179553330,Enhancement of on-time delivery of orders by Lean Service and planning tools in a commercial company in the mining sector,
2447,2-s2.0-84937191964,Monitoring polymer melt process with electrical capacitance tomography,
74086689,2-s2.0-85067573296,Assessment of the important factors influencing consistent and accurate ABTS assay,
592949130,2-s2.0-85038208610,"A unified treatment of self-sputtering, process gas recycling, and runaway for high power impulse sputtering magnetrons",
1992983,2-s2.0-33646680062,Branching in the base catalyzed hydrogen transfer polymerization of acrylamide in n-methyl-2-pyrrolidone at 100°C,
37696162,2-s2.0-85002907297,Adaptive thresholding by region of interest applied to quality control of gas electron multiplier foils,
370324,2-s2.0-85107022780,"Metal powders in additive manufacturing: A review on reusability and recyclability of common titanium, nickel and aluminum alloys",
98644,2-s2.0-85090142636,Spinning reserve optimal configuration strategy of a wind power system with demand response,
13692815,2-s2.0-85055613324,Small molecule derived from carboxyethylpyrrole protein adducts promotes angiogenesis in a mouse model of peripheral arterial disease,
4946020622,2-s2.0-85119695357,"Clinical perspectives of Treponema pallidum subsp. Endemicum infection in adults, particularly men who have sex with men in the Kansai area, Japan: A case series",
7571134,2-s2.0-85079400337,Quantitative and qualitative analysis of head and body impacts in American 7v7 non-tackle football,
521209800,2-s2.0-85096524132,Thermal Management System Design for Electrified Aircraft Propulsion Concepts,
24093,2-s2.0-85180710906,Fungal residues were more sensitive to nitrogen addition than bacterial residues in a meadow grassland soil,
3772466,2-s2.0-84949218930,Experimental research on extended activation and water inrush of concealed structure in deep mining,
19684,2-s2.0-85077181047,Reframing rural governance: gerontocratic expressions of socio-ecological resilience,
31056,2-s2.0-85204312628,Protecting Object Detection Models From Model Extraction Attack via Feature Space Coverage,
919121144,2-s2.0-85178513605,"Flood Risk Management Plans in Volcanic Islands: Analysis, Discussion, and Lessons Learned in the Canary Islands",
481438189,2-s2.0-85158898912,What makes green persuasion effective? Evidence from a community-financed sanitation program in Indonesia,
375533,2-s2.0-85019896083,Should annual maximum temperatures follow a generalized extreme value distribution?,
1178,2-s2.0-85042069445,"Performance evaluation of fixed-bed, millistructured, and metallic foam reactor channels for CO2 methanation",
1653,2-s2.0-0347568817,Charlemagne's involvement in central and southern Italy: Power and the limits of authority,
30034224,2-s2.0-85160944397,COMPETITION LEGISLATION REGARDING DIGITAL PLATFORMS: CHOICE BETWEEN ANTITRUST AND REGULATION,
970029,2-s2.0-85195505420,The use of cell and larval assays to identify target genes for RNA interference-meditated control of the Australian sheep blowfly (Lucilia cuprina),
33706,2-s2.0-0028697646,Improved pilot symbol-aided transmission technique for hybrid satellite and terrestrial mobile systems,
18935293,2-s2.0-85028471759,Human-in-the-loop control processes in gas turbine maintenance,
63720,2-s2.0-84924698799,Computational thermodynamic of a turbocharged direct injection diesel engine,
1393,2-s2.0-79951520356,Criteria for passing sight distance for roadway design and marking,
64470956,2-s2.0-0142027096,A practical method for the dynamic determination of the product oxygen concentration in pressure-swing adsorption systems,
60033,2-s2.0-85078468159,Functional features of vascular hemostasis in piglets of milk and vegetable nutrition,
7021,2-s2.0-45249128841,Telecommunications policy and economic development: Models for the People's Republic of China,
98270920,2-s2.0-76949096612,XML data mining,
1846160748,2-s2.0-85134244998,"Association of Physical Activity Level, Income and Environmental Factors Among Chinese Adults",
70955224,2-s2.0-85107723941,Paediatric asthma exacerbation admissions and stringency of non-pharmaceutical interventions: Results from a developing country,
177308,2-s2.0-85083358453,"Functional, neuroplastic and biomechanical changes induced by early Hand-Arm Bimanual Intensive Therapy Including Lower Extremities (e-HABIT-ILE) in pre-school children with unilateral cerebral palsy: Study protocol of a randomized control trial",
87002,2-s2.0-85044646858,Constructing Drug Using Victims: Race and Class in Policy Debates on Ecstasy Use in the U.S,
3776983100,2-s2.0-85076705425,Application of in-situ H2-assisted biogas upgrading in high-rate anaerobic wastewater treatment,
5659577,2-s2.0-78649994005,Research on ship wake detection mechanism based on optical backscattering effect,
60152051,2-s2.0-0000505774,Photosensibilité des graines de pinus banksiana Lamb.,
4036838074,2-s2.0-85115400186,Integrated water quality management model for the rural transboundary river basin—a case study of the sutla/sotla river,
8120140,2-s2.0-85207818046,Experimental and Numerical Study of Ultra-Thin Heat Pipes for thin and light segment laptops,
575973544,2-s2.0-85080130753,Fabrication of a novel hybrid biocomposite based on amino-thiocarbamate derivative of alginate/carboxymethyl chitosan/TiO2 for Ni(II) recovery,
554481,2-s2.0-0035395796,Cholesterol depletion reduces apical transport capacity in epithelial Madin-Darby canine kidney cells,
3752032506,2-s2.0-85097794832,Global Phosphoproteome Analysis Using High-Field Asymmetric Waveform Ion Mobility Spectrometry on a Hybrid Orbitrap Mass Spectrometer,
9418,2-s2.0-0032582129,Growth characteristics and yield of carrots grown in a soil ridge with a porous tube for soil aeration in a wet lowland,
19994,2-s2.0-84877274206,Transmission capacity investments: A five-step process for cost-benefit and risk management analysis,
4901837291,2-s2.0-78649464170,Tailorable heating system for out-of-autoclave tooling and heated composite applications,
43502,2-s2.0-85149003230,Mechanism of Non-recurring Congestion Evolution Under Mixed Traffic Flow with Connected and Autonomous Vehicles,
7112228,2-s2.0-1842813281,Crystal morphology of HMX and its control with supercritical CO2 anti-solvent precipitation,
2550200795,2-s2.0-84940118899,"Radioactive contamination and other environmental impacts of waste from nuclear and conventional power plants, medical and other industrial sources",
80242,2-s2.0-77954347459,A transport protocol for multimedia transmission in overlay networks,
4933178572,2-s2.0-85044247021,A numerical investigation for alternative toolpath deposition solutions for surface cladding of stainless steel P420 powder on AISI 1018 steel substrate,
76813,2-s2.0-33846369879,Study of shunt active power filter realizing reactive power and harmonics compensation in three-phase four-wire system,
7596003,2-s2.0-85182274236,Transfer learning for bearing fault diagnosis: adaptive batch normalization and combined optimization method,
8829398,2-s2.0-85196042794,Charging the Future: Harnessing Nature's Designs for Bioinspired Molecular Electrodes,
2541854706,2-s2.0-0029734041,Zeroing in on low-Nox burners,
22912,2-s2.0-43049170572,Attitude control of the landing demonstrator PHOENIX,
2341161659,2-s2.0-30044452602,Development of new polymerization full-color toner,
808730,2-s2.0-105029978076,Prevalence of suicidal thoughts and behaviors among individuals with mental disorders in Africa: a systematic review and meta-analysis of the past 25 years,
4029586703,2-s2.0-85188433634,The Model to Predict the Viscosity of Hydrocarbon Mixtures Containing CO2,
3936775209,2-s2.0-85023641667,"Elemental content of the placenta: A comparison between two high-risk obstetrical populations, adult women carrying multiples and adolescents carrying singletons",
73310792,2-s2.0-85178501535,"Multivariate Statistical Analysis for the Assessment of Hydrogeochemical Characteristics of River Ganga at Patna, India",
1091833482,2-s2.0-0020588469,INCLUDE THE 'QUALITY' OF ENERGY IN YOUR NEXT ANALYSIS.,
956023072,2-s2.0-85184117748,Sustainable Energy Management,
39651,2-s2.0-85124160063,"Modulation of Fecal Metabolites by Heat Stress and Diet, and Their Association with Inflammation and Leaky Gut Markers in Dairy Cows",
468377,2-s2.0-85150892451,"(Controlled) Free radical (co)polymerization of multivinyl monomers: strategies, topological structures and biomedical applications",
71349138,2-s2.0-11144276525,Control of salt transport from roots to shoots of wheat in saline soil,
4842364255,2-s2.0-85140932151,Tree regeneration response to a shifting soil nutrient economy depends on mycorrhizal association and age,
3719852511,2-s2.0-33646825946,"State of the industry: Where do we stand?. Looking back, ahead at issues reshaping surface finishing",
24941758,2-s2.0-85074645518,Magnification effect of buildings on surface vibration induced by metro train operation in rapid transit system,
1180124629,2-s2.0-85208926066,Superhydrophobic Coatings with Synergistically Enhanced Anti/Deicing Performance by Optically/Electrically Assisted Heating,
9770,2-s2.0-85048487911,Design and implementation of Intelligent transplanting system based on photoelectric sensor and PLC,
3040124671,2-s2.0-105018746213,The Abstraction and Generalization of Social Decision Information,
30368,2-s2.0-105009903544,Road Safety Reinvented: Accurate Accident Prognosis Using Object Detection,
461747268,2-s2.0-82055161183,Simulation code for wet gas detritiation via Pd-based membrane reactor,
4492092,2-s2.0-85188277141,"On the Statistical Regime, Coherence versus Incoherence and Ergodicity of Quantum Vibrational Trajectories in Soft Condensed Molecular Systems",
1504,2-s2.0-85064919288,Topology optimization of piezoelectric bi-material actuators with velocity feedback control,
827352255,2-s2.0-0017438233,SINGLE CYCLE CONTINUOUS REVIEW POLICIES FOR ARBORESCENT PRODUCTION/INVENTORY SYSTEMS.,
767108,2-s2.0-0031370771,Proper application of modern steam humidifiers,
2515070142,2-s2.0-34047162881,Seismic performance of a grout-repaired construction defect in a column plastic hinge,
78956,2-s2.0-85105606583,"The effect of omega3 fatty acid supplementation on PPARγ and UCP2 expressions, resting energy expenditure, and appetite in athletes",
21078,2-s2.0-85066129212,"Investigating the high-frequency spectral features of SNRs Tycho, W44, and IC443 with the Sardinia Radio Telescope",
7804,2-s2.0-85057327708,Phytoestrogens and their synthetic analogues as substrate mimic inhibitors of CYP1B1,
1917869,2-s2.0-84947731116,"Intake, apparent digestibility, and nutrient requirements for growing Nellore heifers and steers fed two levels of calcium and phosphorus",
390999,2-s2.0-105043353437,Theoretical modes and key technological pathways for ecological prevention and control of water disaster,
5182513244,2-s2.0-84926429720,State-of-the-art review of virtual reality environment applications in construction safety,
84226436,2-s2.0-84863859598,The Effect of Surface Treatment of the Interfacial Surface on Fatigue-Related Microtensile Bond Strength of Milled Zirconia to Veneering Porcelain,
7542434,2-s2.0-84903838831,Coral-algae metabolism and diurnal changes in the CO2-carbonate system of bulk sea water,
4911044822,2-s2.0-85066270057,HVDC auxiliary emergency power control strategy for power disturbance in two different positions of AC/DC interconnection system,
3861627710,2-s2.0-84905395624,Application of smart sensors for bridge vibration measurement under low temperature environment,
2470766886,2-s2.0-84907966862,Novel cuff design to facilitate anastomosis of small vessels during cervical heterotopic heart transplantation in rats,
4340,2-s2.0-0026944781,Radio propagation characteristics in navigation experiment using ETS—V satellite,
226347,2-s2.0-84860622003,Cruise phase stability control for underwater supercavitating vehicle,
3254305836,2-s2.0-85009869619,Experimental and Numerical Investigations on the Mechanisms Leading to the Accumulation of Particulate Matter in Lubricant Oil,
257454440,2-s2.0-84878461144,Bayesian-Monte Carlo model for collision avoidance system design of cognitive connected vehicle,
64157,2-s2.0-79960295272,Shunt active power filter with high steady-state performance based on LCL-filter,
3491,2-s2.0-85119059317,Quinone-reducing enrichment culture enhanced the direct and mediated biotransformation of azo dye with soluble and immobilized redox mediator,
885170,2-s2.0-0016595284,TOWARD MANPOWER AND ENERGY DIMENSIONS FOR THE FEDERAL BUDGET.,
785691,2-s2.0-85040529272,Parametric multi-aspect modeling of distributed bus-modular control systems,
78011,2-s2.0-84871410963,The global energy balance from a surface perspective,
6737,2-s2.0-85142130068,Understanding and Control of Activation Process of Lithium-Rich Cathode Materials,
225456,2-s2.0-85102634446,"TokenSmart: Distributed, Scalable Power Management in the Many-Core Era",
4558670979,2-s2.0-0030484911,"Methamphetamine-lnduced changes in ap-1 binding and dynorphin in the striatum: Correlated, not causally related events?",
4392444232,2-s2.0-84996497555,Dual-hop signal space cooperative systems using multiple DF relays,
445967610,2-s2.0-84903382654,"Model-Based and Signal-Based Gearbox Sensor Fault Detection, Identification and Accommodation",
32022,2-s2.0-85166243751,Preventing String Instability in Altitude Control System of UAV by Nonlinear Correction,
220793,2-s2.0-105031005799,A Novel Digital Design Framework for Power Module Packaging Optimization Using Data-Driven Modeling and Intelligent Optimization Techniques,
2773,2-s2.0-85103361825,Optimal energy dispatch of distributed PVS for the next generation of distribution management systems,
4174587342,2-s2.0-79953240354,In situ endothelialization of intravascular stents from progenitor stem cells coated with nanocomposite and functionalized biomolecules,
1178495303,2-s2.0-105041191306,Beyond Surface Similarity: Evaluating Structured Output Consistency in Large Language Models,
9945502,2-s2.0-79953014531,Building and controlling a ball and plate system,
5071161,2-s2.0-84871532416,A new method for insulation resistance measurement at low voltage level using change of effective resistance,
259588,2-s2.0-85183146267,Engineered T cells from induced pluripotent stem cells: from research towards clinical implementation,
2323766503,2-s2.0-85216920211,Energy consumption monitoring of traction transformer end in rail transit under dual carbon targets,
259568,2-s2.0-85069926908,Thermal conductivity in highly loaded metallic nanowire-dielectric composite: Effect of percolation network,
5028895321,2-s2.0-84955481467,"Quaternary Iodides A(BaSr)I5:Eu2+ (A = K, Cs) as Scintillators for Radiation Detection",
30436,2-s2.0-85160233811,Income inequality and carbon dioxide (CO2) in sub-Saharan Africa countries: the moderating role of financial inclusion and institutional quality,
393674027,2-s2.0-105034171264,Systematic Exploration of Feature Engineering and Machine Learning Algorithms for HVAC Fault Detection,
1530888,2-s2.0-85218425532,Elastic–plastic bending analysis of beams with tension–compression asymmetry: bimodular effect and strength differential effect,
81022986,2-s2.0-105032777718,Ozonated water as eco-friendly strategy to improve the shelf-life of ready-to-eat pigmented oranges,
7096,2-s2.0-80052327060,Controls on reservoir quality in the Triassic Sherwood Sandstone of the Irish Sea,
85261599,2-s2.0-105027765912,Research on style classification of Guangdong agricultural cultural and creative products based on SVM and image feature extraction,
46524419,2-s2.0-84867068499,Environmental management for baking enamel coating system on aluminum alloy building materials: Part 2 experimental evaluation for powder coating,
6013692,2-s2.0-0036131814,Mechanisms of scale formation and carbon dioxide partial pressure influence. Part II. Application in the study of mineral waters of reference,
